filename,method,niqe
0263_0.95_0.08.png,aodnet,20.443567
0264_0.95_0.2.png,original,20.957189
0264_0.95_0.2.png,dcp,20.663840
0264_0.95_0.2.png,aodnet,21.570051
0266_0.8_0.12.png,original,20.819991
0266_0.8_0.12.png,dcp,20.689927
0266_0.8_0.12.png,aodnet,21.150199
0267_0.9_0.16.png,original,20.768373
0267_0.9_0.16.png,dcp,20.773085
0267_0.9_0.16.png,aodnet,20.757071
0268_0.9_0.16.png,original,20.774567
0268_0.9_0.16.png,dcp,20.248335
0268_0.9_0.16.png,aodnet,20.719464
0269_0.95_0.2.png,original,20.466114
0269_0.95_0.2.png,dcp,19.771975
0269_0.95_0.2.png,aodnet,20.387288
0270_0.85_0.16.png,original,20.780493
0270_0.85_0.16.png,dcp,20.385632
0270_0.85_0.16.png,aodnet,20.808477
0271_0.85_0.12.png,original,20.740853
0271_0.85_0.12.png,dcp,20.509005
0271_0.85_0.12.png,aodnet,20.817295
0272_0.85_0.08.png,original,20.380597
0272_0.85_0.08.png,dcp,19.983078
0272_0.85_0.08.png,aodnet,20.234297
0273_0.85_0.2.png,original,20.379304
0273_0.85_0.2.png,dcp,19.727494
0273_0.85_0.2.png,aodnet,20.315547
0274_0.95_0.12.png,original,20.969937
0274_0.95_0.12.png,dcp,20.660674
0274_0.95_0.12.png,aodnet,20.891381
0275_1_0.16.png,original,20.473102
0275_1_0.16.png,dcp,19.888835
0275_1_0.16.png,aodnet,20.231570
0276_1_0.12.png,original,21.140638
0276_1_0.12.png,dcp,20.820211
0276_1_0.12.png,aodnet,21.223327
0277_1_0.08.png,original,20.786670
0277_1_0.08.png,dcp,20.555600
0277_1_0.08.png,aodnet,20.738309
0279_0.8_0.12.png,original,20.634384
0279_0.8_0.12.png,dcp,20.302671
0279_0.8_0.12.png,aodnet,20.667490
0280_0.9_0.16.png,original,20.772376
0280_0.9_0.16.png,dcp,20.993259
0280_0.9_0.16.png,aodnet,21.081556
0281_0.9_0.12.png,original,20.525767
0281_0.9_0.12.png,dcp,20.271101
0281_0.9_0.12.png,aodnet,20.548853
0282_0.85_0.16.png,original,20.290791
0282_0.85_0.16.png,dcp,20.214592
0282_0.85_0.16.png,aodnet,20.373225
0283_0.85_0.12.png,original,20.405969
0283_0.85_0.12.png,dcp,20.288937
0283_0.85_0.12.png,aodnet,20.752070
0284_0.8_0.16.png,original,20.105843
0284_0.8_0.16.png,dcp,19.909920
0284_0.8_0.16.png,aodnet,20.318282
0285_0.85_0.2.png,original,20.089143
0285_0.85_0.2.png,dcp,19.651089
0285_0.85_0.2.png,aodnet,20.204917
0286_0.8_0.08.png,original,20.086980
0286_0.8_0.08.png,dcp,19.805155
0286_0.8_0.08.png,aodnet,20.150232
0287_0.8_0.2.png,original,20.877847
0287_0.8_0.2.png,dcp,20.449655
0287_0.8_0.2.png,aodnet,20.866905
0287_0.95_0.08.png,original,20.737897
0287_0.95_0.08.png,dcp,20.453563
0287_0.95_0.08.png,aodnet,20.710547
0288_0.95_0.2.png,original,20.539077
0288_0.95_0.2.png,dcp,20.286428
0288_0.95_0.2.png,aodnet,20.814453
0290_0.85_0.08.png,original,20.465709
0290_0.85_0.08.png,dcp,20.388502
0290_0.85_0.08.png,aodnet,20.936416
0291_0.95_0.12.png,original,20.807162
0291_0.95_0.12.png,dcp,20.683180
0291_0.95_0.12.png,aodnet,20.896836
0292_1_0.16.png,original,20.693789
0292_1_0.16.png,dcp,20.539531
0292_1_0.16.png,aodnet,20.751730
0294_1_0.2.png,original,20.958224
0294_1_0.2.png,dcp,20.541174
0294_1_0.2.png,aodnet,20.895187
0295_0.85_0.08.png,original,20.876971
0295_0.85_0.08.png,dcp,20.974698
0295_0.85_0.08.png,aodnet,21.026330
0296_0.95_0.12.png,original,20.247399
0296_0.95_0.12.png,dcp,19.955638
0296_0.95_0.12.png,aodnet,20.257468
0297_0.95_0.08.png,original,19.779970
0297_0.95_0.08.png,dcp,19.727387
0297_0.95_0.08.png,aodnet,20.075977
0298_1_0.12.png,original,20.647860
0298_1_0.12.png,dcp,20.502340
0298_1_0.12.png,aodnet,20.678633
0299_0.9_0.08.png,original,19.613937
0299_0.9_0.08.png,dcp,19.279501
0299_0.9_0.08.png,aodnet,19.552810
0300_1_0.2.png,original,20.646706
0300_1_0.2.png,dcp,20.466331
0300_1_0.2.png,aodnet,20.917524
0302_0.9_0.16.png,original,20.603621
0302_0.9_0.16.png,dcp,20.778714
0302_0.9_0.16.png,aodnet,21.108995
0303_0.9_0.12.png,original,20.431802
0303_0.9_0.12.png,dcp,20.452807
0303_0.9_0.12.png,aodnet,20.615406
0304_0.9_0.08.png,original,20.522728
0304_0.9_0.08.png,dcp,20.494011
0304_0.9_0.08.png,aodnet,20.686216
0305_0.9_0.2.png,original,20.591022
0305_0.9_0.2.png,dcp,20.490594
0305_0.9_0.2.png,aodnet,20.876536
0306_0.8_0.16.png,original,20.309467
0306_0.8_0.16.png,dcp,20.264785
0306_0.8_0.16.png,aodnet,20.437045
0307_0.8_0.12.png,original,20.665714
0307_0.8_0.12.png,dcp,20.439248
0307_0.8_0.12.png,aodnet,21.367806
0308_1_0.16.png,original,20.451891
0308_1_0.16.png,dcp,20.172345
0308_1_0.16.png,aodnet,20.476084
0309_1_0.08.png,original,20.769994
0309_1_0.08.png,dcp,20.576653
0309_1_0.08.png,aodnet,21.084675
0311_0.8_0.16.png,original,20.429810
0311_0.8_0.16.png,dcp,20.181676
0311_0.8_0.16.png,aodnet,20.706017
0312_0.8_0.12.png,original,19.673131
0312_0.8_0.12.png,dcp,19.189928
0312_0.8_0.12.png,aodnet,19.647721
0313_0.8_0.2.png,original,20.129192
0313_0.8_0.2.png,dcp,19.962443
0313_0.8_0.2.png,aodnet,20.156089
0314_0.9_0.12.png,original,20.105822
0314_0.9_0.12.png,dcp,19.620368
0314_0.9_0.12.png,aodnet,20.240642
0315_0.85_0.16.png,original,20.311682
0315_0.85_0.16.png,dcp,20.002645
0315_0.85_0.16.png,aodnet,20.348185
0316_0.85_0.12.png,original,20.619918
0316_0.85_0.12.png,dcp,20.604321
0316_0.85_0.12.png,aodnet,20.573448
0317_0.85_0.08.png,original,20.685374
0317_0.85_0.08.png,dcp,20.594541
0317_0.85_0.08.png,aodnet,21.081370
0318_0.85_0.2.png,original,20.995284
0318_0.85_0.2.png,dcp,20.604342
0318_0.85_0.2.png,aodnet,20.941402
0319_0.9_0.16.png,original,20.431780
0319_0.9_0.16.png,dcp,19.899787
0319_0.9_0.16.png,aodnet,20.466400
0320_0.9_0.08.png,original,20.859785
0320_0.9_0.08.png,dcp,20.664298
0320_0.9_0.08.png,aodnet,20.976916
0320_1_0.16.png,original,20.773545
0320_1_0.16.png,dcp,20.609092
0320_1_0.16.png,aodnet,20.734364
0321_1_0.12.png,original,20.398619
0321_1_0.12.png,dcp,20.207311
0321_1_0.12.png,aodnet,20.464292
0323_0.8_0.16.png,original,20.602292
0323_0.8_0.16.png,dcp,20.187646
0323_0.8_0.16.png,aodnet,20.647772
0324_0.8_0.12.png,original,20.836685
0324_0.8_0.12.png,dcp,20.351181
0324_0.8_0.12.png,aodnet,21.000016
0325_0.9_0.16.png,original,20.052502
0325_0.9_0.16.png,dcp,19.444106
0325_0.9_0.16.png,aodnet,19.855365
0326_0.9_0.12.png,original,20.716041
0326_0.9_0.12.png,dcp,20.854913
0326_0.9_0.12.png,aodnet,20.812259
0327_1_0.08.png,original,20.822766
0327_1_0.08.png,dcp,20.447517
0327_1_0.08.png,aodnet,20.906288
0329_0.8_0.12.png,original,20.395988
0329_0.8_0.12.png,dcp,20.303369
0329_0.8_0.12.png,aodnet,20.676579
0330_0.8_0.08.png,original,20.323517
0330_0.8_0.08.png,dcp,20.128804
0330_0.8_0.08.png,aodnet,20.540201
0330_0.95_0.12.png,original,20.357124
0330_0.95_0.12.png,dcp,20.120970
0330_0.95_0.12.png,aodnet,20.578813
0331_0.95_0.12.png,original,20.535882
0331_0.95_0.12.png,dcp,20.319444
0331_0.95_0.12.png,aodnet,20.789191
0332_0.95_0.08.png,original,20.393136
0332_0.95_0.08.png,dcp,20.337970
0332_0.95_0.08.png,aodnet,20.714283
0333_0.95_0.2.png,original,20.772028
0333_0.95_0.2.png,dcp,20.571122
0333_0.95_0.2.png,aodnet,20.972506
0334_1_0.08.png,original,21.021202
0334_1_0.08.png,dcp,20.976916
0334_1_0.08.png,aodnet,21.346980
0335_1_0.2.png,original,20.624721
0335_1_0.2.png,dcp,20.758208
0335_1_0.2.png,aodnet,20.620283
0337_0.8_0.08.png,original,20.471808
0337_0.8_0.08.png,dcp,20.213582
0337_0.8_0.08.png,aodnet,20.490342
0338_0.9_0.12.png,original,20.901333
0338_0.9_0.12.png,dcp,20.667465
0338_0.9_0.12.png,aodnet,20.894236
0340_0.85_0.08.png,original,20.308062
0340_0.85_0.08.png,dcp,20.100481
0340_0.85_0.08.png,aodnet,20.339294
0341_0.85_0.2.png,original,20.412752
0341_0.85_0.2.png,dcp,20.248553
0341_0.85_0.2.png,aodnet,20.798726
0342_0.95_0.08.png,original,20.614542
0342_0.95_0.08.png,dcp,20.662592
0342_0.95_0.08.png,aodnet,21.050114
0343_0.95_0.2.png,original,20.341319
0343_0.95_0.2.png,dcp,20.205188
0343_0.95_0.2.png,aodnet,20.316663
0344_0.85_0.16.png,original,19.931425
0344_0.85_0.16.png,dcp,19.644480
0344_0.85_0.16.png,aodnet,19.815555
0345_0.85_0.12.png,original,20.193935
0345_0.85_0.12.png,dcp,19.938514
0345_0.85_0.12.png,aodnet,20.188926
0346_0.95_0.16.png,original,20.194814
0346_0.95_0.16.png,dcp,20.115372
0346_0.95_0.16.png,aodnet,20.212799
0348_0.8_0.2.png,original,20.185213
0348_0.8_0.2.png,dcp,20.015076
0348_0.8_0.2.png,aodnet,20.339959
0349_0.9_0.08.png,original,19.671811
0349_0.9_0.08.png,dcp,19.445685
0349_0.9_0.08.png,aodnet,19.671292
0350_0.85_0.12.png,original,20.170064
0350_0.85_0.12.png,dcp,19.833868
0350_0.85_0.12.png,aodnet,20.117312
0351_0.95_0.16.png,original,20.275332
0351_0.95_0.16.png,dcp,19.709761
0351_0.95_0.16.png,aodnet,20.203701
0353_0.9_0.12.png,original,20.085724
0353_0.9_0.12.png,dcp,19.785460
0353_0.9_0.12.png,aodnet,20.076316
0354_0.9_0.08.png,original,19.735402
0354_0.9_0.08.png,dcp,19.700225
0354_0.9_0.08.png,aodnet,19.725056
0355_0.85_0.12.png,original,20.309825
0355_0.85_0.12.png,dcp,20.285419
0355_0.85_0.12.png,aodnet,20.386587
0356_0.85_0.08.png,original,20.277817
0356_0.85_0.08.png,dcp,19.975004
0356_0.85_0.08.png,aodnet,20.467692
0357_0.95_0.12.png,original,20.152619
0357_0.95_0.12.png,dcp,19.861776
0357_0.95_0.12.png,aodnet,20.185430
0359_0.85_0.16.png,original,20.323105
0359_0.85_0.16.png,dcp,20.093891
0359_0.85_0.16.png,aodnet,20.375183
0361_0.85_0.2.png,original,20.125360
0361_0.85_0.2.png,dcp,19.780624
0361_0.85_0.2.png,aodnet,20.245653
0362_0.95_0.08.png,original,19.826404
0362_0.95_0.08.png,dcp,19.574742
0362_0.95_0.08.png,aodnet,19.859060
0364_0.85_0.12.png,original,19.698433
0364_0.85_0.12.png,dcp,19.009889
0364_0.85_0.12.png,aodnet,19.751490
0366_0.9_0.16.png,original,20.641365
0366_0.9_0.16.png,dcp,20.038274
0366_0.9_0.16.png,aodnet,20.566762
0369_0.85_0.2.png,original,20.159967
0369_0.85_0.2.png,dcp,19.920594
0369_0.85_0.2.png,aodnet,20.347823
0371_0.9_0.08.png,original,20.495366
0371_0.9_0.08.png,dcp,20.135611
0371_0.9_0.08.png,aodnet,20.593478
0372_0.85_0.12.png,original,20.453865
0372_0.85_0.12.png,dcp,20.080184
0372_0.85_0.12.png,aodnet,20.732156
0375_0.85_0.16.png,original,19.705931
0375_0.85_0.16.png,dcp,19.025684
0375_0.85_0.16.png,aodnet,19.717872
0380_0.85_0.2.png,original,20.540316
0380_0.85_0.2.png,dcp,20.020707
0380_0.85_0.2.png,aodnet,20.467005
0382_0.9_0.08.png,original,21.055543
0382_0.9_0.08.png,dcp,21.006271
0382_0.9_0.08.png,aodnet,21.164487
0383_0.9_0.2.png,original,21.716178
0383_0.9_0.2.png,dcp,20.629116
0383_0.9_0.2.png,aodnet,21.792837
0385_0.8_0.08.png,original,20.331112
0385_0.8_0.08.png,dcp,20.355245
0385_0.8_0.08.png,aodnet,20.606715
0386_1_0.12.png,original,20.140080
0386_1_0.12.png,dcp,19.835889
0386_1_0.12.png,aodnet,20.100600
0388_0.95_0.16.png,original,20.216833
0388_0.95_0.16.png,dcp,19.857407
0388_0.95_0.16.png,aodnet,20.300072
0390_0.9_0.12.png,original,19.356781
0390_0.9_0.12.png,dcp,19.012512
0390_0.9_0.12.png,aodnet,19.346633
0391_1_0.08.png,original,20.626604
0391_1_0.08.png,dcp,20.040094
0391_1_0.08.png,aodnet,20.641716
0392_1_0.2.png,original,20.325284
0392_1_0.2.png,dcp,19.549873
0392_1_0.2.png,aodnet,20.102681
0393_1_0.2.png,original,20.730032
0393_1_0.2.png,dcp,19.931996
0393_1_0.2.png,aodnet,20.524269
0395_0.95_0.08.png,original,20.941302
0395_0.95_0.08.png,dcp,20.920059
0395_0.95_0.08.png,aodnet,21.101784
0397_0.85_0.12.png,original,20.687528
0397_0.85_0.12.png,dcp,20.503408
0397_0.85_0.12.png,aodnet,20.721056
0399_0.8_0.08.png,original,20.672063
0399_0.8_0.08.png,dcp,20.484300
0399_0.8_0.08.png,aodnet,20.688653
0400_0.9_0.12.png,original,20.522007
0400_0.9_0.12.png,dcp,20.270546
0400_0.9_0.12.png,aodnet,20.598657
0402_0.8_0.16.png,original,20.377195
0402_0.8_0.16.png,dcp,20.141477
0402_0.8_0.16.png,aodnet,20.185307
0404_0.8_0.2.png,original,20.704011
0404_0.8_0.2.png,dcp,21.015873
0404_0.8_0.2.png,aodnet,20.813340
0405_1_0.08.png,original,21.540895
0405_1_0.08.png,dcp,21.341607
0405_1_0.08.png,aodnet,21.890301
0406_1_0.2.png,original,21.634811
0406_1_0.2.png,dcp,20.808411
0406_1_0.2.png,aodnet,21.514716
0407_0.95_0.16.png,original,20.658570
0407_0.95_0.16.png,dcp,20.185824
0407_0.95_0.16.png,aodnet,20.677499
0409_1_0.12.png,original,19.939556
0409_1_0.12.png,dcp,19.366262
0409_1_0.12.png,aodnet,19.845340
0411_0.95_0.16.png,original,20.261425
0411_0.95_0.16.png,dcp,19.838211
0411_0.95_0.16.png,aodnet,20.194974
0413_0.95_0.2.png,original,20.752183
0413_0.95_0.2.png,dcp,20.555258
0413_0.95_0.2.png,aodnet,20.769678
1001_0.8_0.16.png,original,20.365483
1001_0.8_0.16.png,dcp,20.062593
1001_0.8_0.16.png,aodnet,20.378432
1002_1_0.16.png,original,20.968211
1002_1_0.16.png,dcp,20.525644
1002_1_0.16.png,aodnet,20.708698
1005_0.8_0.12.png,original,21.142928
1005_0.8_0.12.png,dcp,21.246371
1005_0.8_0.12.png,aodnet,21.447690
1006_1_0.16.png,original,20.661025
1006_1_0.16.png,dcp,20.064525
1006_1_0.16.png,aodnet,20.540003
1007_0.95_0.08.png,original,20.631723
1007_0.95_0.08.png,dcp,20.408183
1007_0.95_0.08.png,aodnet,20.507562
1008_0.9_0.12.png,original,20.446005
1008_0.9_0.12.png,dcp,20.720579
1008_0.9_0.12.png,aodnet,20.651921
1009_0.85_0.12.png,original,19.777891
1009_0.85_0.12.png,dcp,19.746761
1009_0.85_0.12.png,aodnet,19.936238
1010_0.85_0.08.png,original,19.999860
1010_0.85_0.08.png,dcp,19.908433
1010_0.85_0.08.png,aodnet,20.022216
1011_0.95_0.12.png,original,20.659960
1011_0.95_0.12.png,dcp,20.289526
1011_0.95_0.12.png,aodnet,20.836672
1012_0.95_0.08.png,original,20.159095
1012_0.95_0.08.png,dcp,19.810812
1012_0.95_0.08.png,aodnet,20.271022
1015_0.8_0.12.png,original,20.456207
1015_0.8_0.12.png,dcp,20.454199
1015_0.8_0.12.png,aodnet,20.846664
1016_0.9_0.16.png,original,20.091824
1016_0.9_0.16.png,dcp,19.648707
1016_0.9_0.16.png,aodnet,20.113851
1018_0.85_0.12.png,original,20.734455
1018_0.85_0.12.png,dcp,20.268199
1018_0.85_0.12.png,aodnet,20.508922
1020_0.95_0.08.png,original,21.022064
1020_0.95_0.08.png,dcp,20.586795
1020_0.95_0.08.png,aodnet,20.951420
1022_0.85_0.12.png,original,20.738854
1022_0.85_0.12.png,dcp,20.489523
1022_0.85_0.12.png,aodnet,20.751758
1027_0.8_0.08.png,original,20.210385
1027_0.8_0.08.png,dcp,19.833279
1027_0.8_0.08.png,aodnet,20.191634
1030_0.95_0.12.png,original,20.593824
1030_0.95_0.12.png,dcp,20.228995
1030_0.95_0.12.png,aodnet,20.551434
1034_0.9_0.16.png,original,20.735106
1034_0.9_0.16.png,dcp,20.404495
1034_0.9_0.16.png,aodnet,20.760314
1037_0.8_0.12.png,original,20.908051
1037_0.8_0.12.png,dcp,20.483502
1037_0.8_0.12.png,aodnet,20.711031
1038_1_0.16.png,original,20.816638
1038_1_0.16.png,dcp,20.679151
1038_1_0.16.png,aodnet,20.756991
1040_1_0.2.png,original,20.811157
1040_1_0.2.png,dcp,19.978797
1040_1_0.2.png,aodnet,20.690154
1042_0.95_0.08.png,original,20.357717
1042_0.95_0.08.png,dcp,19.922900
1042_0.95_0.08.png,aodnet,20.612767
1044_0.85_0.12.png,original,20.473856
1044_0.85_0.12.png,dcp,20.276760
1044_0.85_0.12.png,aodnet,20.453132
1046_0.9_0.16.png,original,20.301522
1046_0.9_0.16.png,dcp,20.135047
1046_0.9_0.16.png,aodnet,20.513271
1048_0.9_0.2.png,original,20.560478
1048_0.9_0.2.png,dcp,20.342264
1048_0.9_0.2.png,aodnet,20.775746
1050_0.8_0.08.png,original,19.961184
1050_0.8_0.08.png,dcp,19.724072
1050_0.8_0.08.png,aodnet,20.234235
1051_1_0.12.png,original,20.970843
1051_1_0.12.png,dcp,20.274798
1051_1_0.12.png,aodnet,20.573231
1053_0.95_0.16.png,original,19.909782
1053_0.95_0.16.png,dcp,19.529854
1053_0.95_0.16.png,aodnet,19.834903
1055_0.95_0.2.png,original,19.578211
1055_0.95_0.2.png,dcp,18.967645
1055_0.95_0.2.png,aodnet,19.826989
1057_0.95_0.16.png,original,20.763429
1057_0.95_0.16.png,dcp,20.291451
1057_0.95_0.16.png,aodnet,21.246712
1059_0.95_0.2.png,original,20.917939
1059_0.95_0.2.png,dcp,20.776115
1059_0.95_0.2.png,aodnet,20.996536
1060_0.85_0.16.png,original,20.808080
1060_0.85_0.16.png,dcp,20.520948
1060_0.85_0.16.png,aodnet,20.970705
1063_0.9_0.12.png,original,19.982596
1063_0.9_0.12.png,dcp,19.850630
1063_0.9_0.12.png,aodnet,20.051234
1709_0.95_0.08.png,original,19.811456
1709_0.95_0.08.png,dcp,19.670771
1709_0.95_0.08.png,aodnet,19.850476
1712_0.8_0.08.png,original,19.713645
1712_0.8_0.08.png,dcp,19.615638
1712_0.8_0.08.png,aodnet,19.624201
1713_1_0.08.png,original,19.937166
1713_1_0.08.png,dcp,19.973283
1713_1_0.08.png,aodnet,20.139726
1714_1_0.2.png,original,20.112967
1714_1_0.2.png,dcp,19.633124
1714_1_0.2.png,aodnet,20.027838
1716_0.95_0.12.png,original,20.167404
1716_0.95_0.12.png,dcp,20.084328
1716_0.95_0.12.png,aodnet,20.298230
1718_0.9_0.2.png,original,20.066776
1718_0.9_0.2.png,dcp,19.746370
1718_0.9_0.2.png,aodnet,20.135139
1722_0.95_0.16.png,original,20.487755
1722_0.95_0.16.png,dcp,20.238467
1722_0.95_0.16.png,aodnet,20.751126
1724_0.95_0.2.png,original,19.462062
1724_0.95_0.2.png,dcp,18.582886
1724_0.95_0.2.png,aodnet,19.347996
1726_0.85_0.12.png,original,19.673136
1726_0.85_0.12.png,dcp,19.450713
1726_0.85_0.12.png,aodnet,19.656822
1728_0.9_0.12.png,original,19.679986
1728_0.9_0.12.png,dcp,19.453902
1728_0.9_0.12.png,aodnet,19.716610
1730_0.85_0.08.png,original,20.428282
1730_0.85_0.08.png,dcp,20.145866
1730_0.85_0.08.png,aodnet,20.847967
1731_0.85_0.2.png,original,20.757841
1731_0.85_0.2.png,dcp,21.084879
1731_0.85_0.2.png,aodnet,20.872617
1732_0.95_0.2.png,original,20.201012
1732_0.95_0.2.png,dcp,19.663290
1732_0.95_0.2.png,aodnet,20.212196
1734_1_0.08.png,original,20.964178
1734_1_0.08.png,dcp,20.053796
1734_1_0.08.png,aodnet,20.842689
1736_0.8_0.08.png,original,18.960793
1736_0.8_0.08.png,dcp,18.686920
1736_0.8_0.08.png,aodnet,19.196011
1738_1_0.2.png,original,19.397582
1738_1_0.2.png,dcp,18.583513
1738_1_0.2.png,aodnet,19.276775
1741_0.85_0.16.png,original,20.212033
1741_0.85_0.16.png,dcp,19.934214
1741_0.85_0.16.png,aodnet,20.513024
1742_0.85_0.12.png,original,19.217199
1742_0.85_0.12.png,dcp,18.766372
1742_0.85_0.12.png,aodnet,19.130841
1743_0.85_0.08.png,original,20.229258
1743_0.85_0.08.png,dcp,20.349079
1743_0.85_0.08.png,aodnet,20.319140
1744_0.85_0.08.png,original,19.967152
1744_0.85_0.08.png,dcp,19.661903
1744_0.85_0.08.png,aodnet,20.182700
1747_0.8_0.16.png,original,21.765644
1747_0.8_0.16.png,dcp,21.045046
1747_0.8_0.16.png,aodnet,21.828116
1749_0.8_0.2.png,original,20.489289
1749_0.8_0.2.png,dcp,20.394485
1749_0.8_0.2.png,aodnet,20.692649
1753_0.9_0.08.png,original,20.922721
1753_0.9_0.08.png,dcp,20.828065
1753_0.9_0.08.png,aodnet,20.897647
1756_0.9_0.12.png,original,20.656824
1756_0.9_0.12.png,dcp,20.763146
1756_0.9_0.12.png,aodnet,20.850185
1757_0.85_0.16.png,original,20.774891
1757_0.85_0.16.png,dcp,20.476073
1757_0.85_0.16.png,aodnet,20.920703
1759_0.8_0.12.png,original,20.662976
1759_0.8_0.12.png,dcp,20.347562
1759_0.8_0.12.png,aodnet,20.876840
1760_1_0.16.png,original,20.491333
1760_1_0.16.png,dcp,20.345623
1760_1_0.16.png,aodnet,20.519161
1765_0.85_0.12.png,original,19.706833
1765_0.85_0.12.png,dcp,19.217599
1765_0.85_0.12.png,aodnet,19.462725
1771_1_0.08.png,original,20.406101
1771_1_0.08.png,dcp,20.214988
1771_1_0.08.png,aodnet,20.352253
1774_0.95_0.2.png,original,19.757607
1774_0.95_0.2.png,dcp,18.800548
1774_0.95_0.2.png,aodnet,19.545247
1778_0.9_0.08.png,original,20.361529
1778_0.9_0.08.png,dcp,20.289485
1778_0.9_0.08.png,aodnet,20.407174
1781_0.8_0.2.png,original,21.035593
1781_0.8_0.2.png,dcp,21.391066
1781_0.8_0.2.png,aodnet,21.160663
1784_0.8_0.08.png,original,20.991407
1784_0.8_0.08.png,dcp,20.244294
1784_0.8_0.08.png,aodnet,20.820753
1790_1_0.16.png,original,21.008877
1790_1_0.16.png,dcp,20.585356
1790_1_0.16.png,aodnet,21.256987
1800_1_0.16.png,original,20.199334
1800_1_0.16.png,dcp,19.726295
1800_1_0.16.png,aodnet,20.282636
1805_0.85_0.12.png,original,20.175470
1805_0.85_0.12.png,dcp,20.006459
1805_0.85_0.12.png,aodnet,20.167800
1812_1_0.16.png,original,20.983706
1812_1_0.16.png,dcp,20.838536
1812_1_0.16.png,aodnet,21.040846
1815_1_0.2.png,original,20.266817
1815_1_0.2.png,dcp,19.923861
1815_1_0.2.png,aodnet,20.292353
1818_0.85_0.12.png,original,19.698673
1818_0.85_0.12.png,dcp,19.327722
1818_0.85_0.12.png,aodnet,19.835053
1821_0.8_0.08.png,original,19.907324
1821_0.8_0.08.png,dcp,19.986978
1821_0.8_0.08.png,aodnet,20.131092
1822_1_0.08.png,original,20.367010
1822_1_0.08.png,dcp,20.262180
1822_1_0.08.png,aodnet,20.315465
1824_0.95_0.08.png,original,20.879624
1824_0.95_0.08.png,dcp,20.773853
1824_0.95_0.08.png,aodnet,21.030623
1826_0.9_0.08.png,original,19.903257
1826_0.9_0.08.png,dcp,19.579845
1826_0.9_0.08.png,aodnet,19.966423
1828_0.85_0.08.png,original,20.223460
1828_0.85_0.08.png,dcp,19.920142
1828_0.85_0.08.png,aodnet,19.988406
1831_0.8_0.16.png,original,20.086769
1831_0.8_0.16.png,dcp,19.896282
1831_0.8_0.16.png,aodnet,19.953710
1832_0.95_0.08.png,original,20.253012
1832_0.95_0.08.png,dcp,20.069927
1832_0.95_0.08.png,aodnet,20.392050
1834_1_0.08.png,original,20.250659
1834_1_0.08.png,dcp,20.215640
1834_1_0.08.png,aodnet,20.245947
1837_0.9_0.08.png,original,20.813085
1837_0.9_0.08.png,dcp,20.486264
1837_0.9_0.08.png,aodnet,20.836436
1839_0.8_0.12.png,original,20.422091
1839_0.8_0.12.png,dcp,20.390376
1839_0.8_0.12.png,aodnet,20.471854
1840_0.85_0.08.png,original,20.190065
1840_0.85_0.08.png,dcp,19.839854
1840_0.85_0.08.png,aodnet,20.158898
1843_0.8_0.12.png,original,20.472775
1843_0.8_0.12.png,dcp,20.300346
1843_0.8_0.12.png,aodnet,20.530914
1845_0.9_0.08.png,original,19.899563
1845_0.9_0.08.png,dcp,19.663236
1845_0.9_0.08.png,aodnet,19.986639
1846_0.9_0.08.png,original,20.753532
1846_0.9_0.08.png,dcp,20.610056
1846_0.9_0.08.png,aodnet,21.153256
1848_0.8_0.12.png,original,20.776937
1848_0.8_0.12.png,dcp,20.870291
1848_0.8_0.12.png,aodnet,20.950840
1849_1_0.12.png,original,20.459941
1849_1_0.12.png,dcp,20.311704
1849_1_0.12.png,aodnet,20.763600
1851_0.85_0.08.png,original,20.477596
1851_0.85_0.08.png,dcp,20.465238
1851_0.85_0.08.png,aodnet,20.611903
1852_0.85_0.08.png,original,20.680741
1852_0.85_0.08.png,dcp,20.508852
1852_0.85_0.08.png,aodnet,20.887082
1853_0.85_0.08.png,original,20.068381
1853_0.85_0.08.png,dcp,19.964878
1853_0.85_0.08.png,aodnet,20.063400
1855_0.9_0.08.png,original,20.301848
1855_0.9_0.08.png,dcp,20.284391
1855_0.9_0.08.png,aodnet,20.271559
1857_0.8_0.12.png,original,20.940847
1857_0.8_0.12.png,dcp,20.892425
1857_0.8_0.12.png,aodnet,21.048308
1858_0.95_0.08.png,original,19.512556
1858_0.95_0.08.png,dcp,19.593397
1858_0.95_0.08.png,aodnet,19.604369
1859_0.85_0.16.png,original,20.265516
1859_0.85_0.16.png,dcp,19.881004
1859_0.85_0.16.png,aodnet,20.186944
1861_0.85_0.2.png,original,20.875153
1861_0.85_0.2.png,dcp,20.627274
1861_0.85_0.2.png,aodnet,20.925098
1862_0.8_0.12.png,original,20.208222
1862_0.8_0.12.png,dcp,20.165927
1862_0.8_0.12.png,aodnet,20.194510
1863_1_0.08.png,original,20.614381
1863_1_0.08.png,dcp,20.377836
1863_1_0.08.png,aodnet,20.609827
1865_0.85_0.08.png,original,20.992455
1865_0.85_0.08.png,dcp,20.439031
1865_0.85_0.08.png,aodnet,20.929270
1867_0.8_0.2.png,original,20.822751
1867_0.8_0.2.png,dcp,20.241309
1867_0.8_0.2.png,aodnet,20.784496
1868_1_0.08.png,original,20.599981
1868_1_0.08.png,dcp,20.459382
1868_1_0.08.png,aodnet,20.766196
1869_1_0.2.png,original,19.325640
1869_1_0.2.png,dcp,18.376432
1869_1_0.2.png,aodnet,19.192328
1871_0.95_0.08.png,original,19.602379
1871_0.95_0.08.png,dcp,18.996447
